,ID,text,labels
154,1328522765406777344t, Yet they are pushing for a vaccine ? Why ? To make $ $ $ out of it ? Moderna any one ? Google Moncef Slaoui ...,mandatory
155,1312017133396779063t," The russian vaccine that causes you to sprout man boobs , an orange complexion , and bad hair ? Oh wait ... ",side-effect
156,1347952021505191937t,Four Deaths in #Elderly Reported From 3 Countries During First Days of Vaccine Rollout . #COVID19 #Vaccine #Reactions   ,side-effect
157,1355687780597325827t," Not a real surprise - The shot was not tested for , or known , to stop infection or transmission only deals with at best symptoms - far too many see this as a vaccine but it is not by definition one .",ineffective rushed
158,1365620571116097536t,👀 “ People are free to take the vaccine but vaccines should never become a condition for life ” .,ineffective
159,1350821851396796419t,fuck covid i'll never allow any doctors to use the vaccine on me i'm like already having several mental breakdowns nowdays because i know that my mom is getting vaccinated on tuesday,none
160,1339056505040080896t,Dandy ' ' ' 😜 . Now Asia is getting cold feet . Waiting for the West to be guinea pigs ? Dream on . Does anyone at all want this cursed vaccine ? 😅 Even Pfizer's CEO won't chance it . White House won't touch it . Army exempted . Start digging those landfills . Toxic garbage .,rushed
161,1402657214385512448t,"#health #loseweight "" AstraZeneca vaccine carries slightly increased risk of bleeding problems , new study shows . "" ",side-effect
162,1366957601410408448t,    Woman's severe reaction to Pfizer Covid - 19 vaccine .  Doctor dies after vaccine shot . He dies from bleeding in his brain . ,side-effect
163,1376102325509578754t,Shut up ... first gather your 1001 children and grandchildren and get them vaccinated before verbal diarrhoering that the vaccine be made compulsory . Why did you take too long before getting vaccinated if you trust it too much ? ? ?,mandatory rushed
164,1336967296078778369t,"Coronavirus vaccine created by  causes allergic reaction during UK wide trial stages . This is just 1 of a number of short term effects it can have , wait until the long term effects start to raise there head . It's evidently not ready to be rolled out . #BiggestConEver",side-effect
165,1429407536118108167t,"  This being a different kind of product ( I refuse to call it vaccine , unlike Covaxin ) the risks are huge .. Cancer Risk and multi - generational Cancer risk being most alarming of them . I reiterate immunity boost will be zero . Check my warnings in 10 years time .",side-effect unnecessary
166,1219762164908666880t, Facts . And every time there ’ s a little outbreaks it ’ s always the ones that were vaccinated,side-effect
167,1343042300398735362t,"  And I will take #HCQ No need for vaccines Treatment with Hydroxychloroquine Cut Death Rate Significantly in COVID - 19 Patients , Henry Ford Health System Study Shows  ",unnecessary
168,1358137865650249728t,"Because vaccines don ’ t stop transmission . COVID is so highly transmissible that even mask wearing is silly , stop pushing a dangerously under - tested vaccine on ppl . Immunity can be achieved naturally 🤯",ineffective rushed
169,1298601047573835778t,   Well if people are so scared of a virus that kills < 0.5 % then it ’ s likely they would also be scared of a hastily approved vaccine . The virus doesn ’ t worry me at all but even I wouldn ’ t have that vaccination .,rushed unnecessary
170,1376923681524482048t,"It was take the vaccine to stop the virus , now take the vaccine to go about everyday life . i will not take this  not get excited about Monday a year ago we were free ! Remember that .",mandatory
171,1327217080953876480t, I will do everything in my power to avoid ALL of your medications . You intentionally held back the China Virus vaccine results until after the election . Y'all are a scam ! 😡 Y'all didn't like  ' s favored nation rule . Y'all are sick .,political
172,1334846186667319296t,"ATTENTION , BE CAREFUL WITH THE VACCINES AGAINST COVID - 19 ! NOT ALL ARE ETHICAL AND MORALLY ACCEPTABLE ! Some , like the ASTRA / ZENECA one , use tissue from aborted babies . SPREAD THE VOICE ! ",ingredients
173,1329939852872339459t,If this is really true that covid - 19 is the first time that they manipulate mRNA for a vaccine this is kind of scary . Like cancer causing scary . IDK so not only is this experimental this is extremely experimental ! ! ! Holy shit ! #Pfizer #COVID19,rushed
174,1343564047203983361t,"  Big Pharma , all about money and poison . Keep us sick to come back for more poison so they get more money . Say where's that cure for cancer  ? ? ?",pharma
175,1377098369798008833t,"BAD JAB Man , 74 , gets ‘ rare ’ severe rash all over body and says his ‘ skin peeled off ’ after Johnson & Johnson vaccine  ",side-effect
176,1336495916728119303t, There's already 6 Confirmed Deaths directly linked to Pfizer vaccine .,side-effect
177,1411866086560210952t,"Hiding chest pain , man takes Vaccine , dies 2 hours later Age 58 Vaccine : #COVISHIELD . Dose : 2nd City : Nagpur ",side-effect
178,1320260752494780416t,""" At last , we're going to give health workers an untested vaccine ( that hasn't passed EU standards ) "" Sounds like great news . If I worked for the NHS , I'd tell them to go stick their needle up Boris Johnson's arse . ",mandatory
179,1409874378494464005t,Ready for the Nursing Home or Real World ‘ Neo ’ on the ‘ Red Pill ? Or Time to Retire for a Re - Read of Michel Montaigne ?  #COVID - 19 #Michael #Yeadon #mRNA #Pfizer #Totalitarianism ,none
180,1290002425009418244t,  Have at it . Phone Moderna . I will rely on my natural immune system which should have 99.9 % chance of keeping me safe . What will be efficacy of Vax ?,ineffective
181,1414867155317833731t,"  Just tell them to ask how long the protection lasts and if the manufacturer trust the vaccine today . Pfizer don't , and suggest the protection lasted six months , maybe ",ineffective
182,1419606938149560322t,"   After the Covaxin fiasco , the new fangled vaccines scare the hell out of me . The trust deficit is huge given the botched trials and half - truths we saw . Transparency and honesty are key to vaccine acceptability .",rushed
183,1334166193301835776t, Agreed . If anyone wants to take a vaccine co - developed by a Chinese company .,country
184,1339231165186764803t," You realise that Pfizer didn't even carry out sufficient trials right ? They weren't due to be concluded until January 2023 , so how comes they've seemingly cut corners ?",rushed
185,1390394227276668929t,Digong's Sinopharm propaganda melted 😂 ? Infectious Diseases expert Dr . Solante says he will monitor Duterte for any adverse events after he received an unregistered Sinopharm jab . WHO experts voice ‘ very low confidence ’ in some data provided by the Chinese - made COVID vaccine . ,country rushed side-effect
186,1291560201837875201t,  I have seen reports . That a lot of ppl who had the flu vaccine got Covid the worst .,ineffective
187,1330904062322225152t,"     What many if not all fail to mention , is the long list of side effects , including death , that come with even the flu vaccines . Many don't even read the disclaimers as they sign their names at the clinics . And unlike you garden variety flu , covid kills .",side-effect
188,1382297953176543232t,"Oh , the Vaccine currently banned due to deaths ? Inventor claims Brexit allowed scientists to develop Oxford jab ",side-effect
189,1339171878510923778t,Why would a healthy person take the risk of becoming very sick by taking the untried and improperly trialled Pfizer vaccine ?,rushed
190,1366157520679563264t," To cut the long story short ( nicely done ) , this gov't is giving us a run around so they can leave you with no choice but to accept the Sinovac vaccine . Kakapagod talaga yung paikot - ikutin ka tapos ituturo sayo maling daan pa .",mandatory
