,ID,text,labels
7173,1186689156128395265t," It's not necessarily the vaccine itself that could cause harm ... it's all the other crap they put in . Rising autism rates are obviously environmental in some sort of way , it's narrowing it down to exactly what babies are consuming that is causing it .",ingredients
2954,1375168641310846978t,folks just can ’ t wait to get that vaccine to be able to go out and make their bartender close out their credit card five times in one night,mandatory
6460,1358298832589656065t,"  BRILLIANT question ... just the fact the authorities are more obessed about record who got the "" vaccine "" but don't give a rat's ass about the vaccine efficacy just proves the seemingly nefarious agenda of this entire effort to be right ! Not to mention everything covid related .",conspiracy
4906,1365448235297296384t," A BioNTech = is Nano Technology to Track you , Harvest and mutate your DNA and control your bodily functions ie Hormones It is Not and Never Was a Flu Vaccine ",conspiracy ingredients side-effect
520,1266251138023616512t,How many babies died today ☆  . Judes by PHD LILITH  ☆ Patented K'cancer ? ,side-effect
9702,1300048290667347968t,"KHAZARIAN - MAFIA , RUSSIAN - MAFFIA , nazi , communist , fascist , zionist , transgender , transhuman , including yet ZERO limited to abhorrent destructive extremely dangerous agendas of low frequency radiowaves 5G radiation , Toxic genetic altering vaccines , chemtrails , fluoridation , A - 417 ",ingredients side-effect
6426,1385296911863881729t,"    This is from Today's news . 18 year went for 3 brain Surgery after taking Johnson and Johnson vaccine . So now tell me , all those who are reporting are Anti - Vaxer ? ",side-effect
3672,1353282639520788480t,So why should get vaccinated 😂 Don ’ t protect against corona viruses Don ’ t stop me spreading it . These man are just injecting piss ya arm bruv .,ineffective
8900,1316635540154970118t, 3 / 3 ' Surprise ' ... 12.10 . 2020 Johnson & Johnson Covid - 19 vaccine study paused due to illness ,side-effect
3660,1346539938448367617t,#Nurse tests #positive with #symptoms over a week after receiving Pfizer #COVID19 - #vaccine ➡ ️  via ,side-effect
1734,1288655987663081472t,"2 ) Scientists & ethicists are sounding alarms . The vaccine uses a new , untested , and very controversial experimental RNA technology that Gates has backed for over a decade . Instead of injecting an antigen & adjuvant as with traditional vaccines , Moderna plugs a small piece of ...",ingredients rushed
1260,1374394219234664454t, Have you had the vaccine ! ? I'll add ' humour deficiency ' to the list of adverse reactions ..,side-effect
5919,1386719445595262983t,    The Johnson & Johnson vaccine has caused blood clots in some people and some have even died .,side-effect
5211,1327919005705920513t, Isn't thia the same company that got sued over baby powder ? Could've sworn they were giving people cancer . Now they want use to take their vaccine ... I'm good thanks,pharma
8145,1288092501044277252t,  Moderna tested their Codvid vaccine on 15 people in Ukraine n 5 ended dead . 4 were soldiers .,side-effect
1583,1351335201327210498t,   But when the elderly died within 28 days of a positive Covid test it was ruled as a covid death . Now if they die within a day or more of the vaccine it's not likely to be the vaccine . That's some funny logic right there 🤣 🤣 🤣,side-effect
8056,1339418828669796354t,  There have already been 4 cases of Bell's Palsy and one case of anaphylactic reaction to the Pfizer vaccine in the US that I am aware of and at least 4 boxes of vaccine doses with temperature regulation issues .,side-effect
9678,1257852720389767169t, I don't care how successful anyone says a vaccine for this is . I will never get it . #noliability #vaccineinjury,none
6835,1337201166342615041t,I heard a medical professional say she prefer to get covid and recover rather than taking the vaccine and getting some weird side effect years from now ... would you take it ?,side-effect
6013,1267541835343441921t,CATASTROPHE : Moderna ’ s Corona Vacc Test Subject Ian Haydon Suffers Major Illness  ,side-effect
815,1317920122145808384t," , killer vaccines . A toxic untested , Nano tec junk vaccine in 2021 . Not even at gun point would I take it    #novaccines for a disease that you made up",rushed side-effect unnecessary
3722,1338220659546046464t, It is unlikely that covid vaccines will have much impact on epidemics . The efficacy reports on most vaccines are fake statistics . Pfizer's vaccine is known to have side effects that can be worse than covid . ,rushed side-effect
5046,1377166322325319687t,"Germany to restrict AstraZeneca Covid - 19 vaccines to over - 60s . But if there are legitimate concerns over its safety , why release it to anyone ?  via ",side-effect
7528,1375647173744812034t,Italy opens manslaughter case after teacher dies hours after getting AstraZeneca vaccine  via ,side-effect
9581,1340673508511236097t,A question for those pushing #vaccine including #Zionist  who owns a lot of shares in  #vaccine which is about to be approved !,pharma
5193,1409750773509021698t, The greatest crime in history . This vaccines were not safe before they went out of the gate ! We are giving them to millions knowing they are unsafe . The justification is that the virus is worse . Is that the new bar for vaccine safety ?,side-effect
4523,1344634420175773696t,A Dr . is concerned that there is no evidence of benefit from a single dose of the Pfizer vaccine .,ineffective
9602,1283504889507704832t,I trust this new covid vaccine about as much as I trust anything the media tries pushing on us this hard . Watch Dem governors start unconstitutionally demanding it necessary to take this “ vaccine ” to go back to work or go anywhere in public .,political
9805,1372247160662679558t,"Let's take a moment to honor the unsung Moderna vaccine trial volunteer who died of COVID - 19 ? ? Yeah ... let's all "" honor "" some moron . Any real #Pandemic wouldn't need a moronic marketing campaign like the one we've been subjected to for over a year now . ",side-effect
1567,1352522363712098304t," 2nd year med student with a sincere question - if the vaccines don ’ t prevent infectivity and ability to carry / transmit Covid , why should people who aren ’ t high risk be getting vaccinated right now ? I don ’ t understand why my classmates are lining up for the vaccine .",ineffective
7697,1336930015217393664t,"  They are only marketing their Pfizer vaccine , it ’ s the right time coz it ’ s December ... check after the 16th it will be worse",pharma
1666,1310988789339357191t,   .. today SAYS will 1 . Protect our economy . lol 2 . Until a vaccine arrives . This vaccine is pie in the sky . Experts say a vaccine in 2020 extremely unlikely . it wont protect the elderly because of flu vaccine dont . help that much . A covid vaccine same issue ● ,ineffective
8738,1364924908719927296t, brazil reports 50 % efficacy on Sinovac .. 50 % ? ? ? wtf is this garbage vaccine ? ,ineffective
3783,1322710762964492288t,"Dr Mike Yeadon Former CSO & VP Allergy Respiratory Research Pfizer Globa ...  No excess deaths , stop mass PCR and this will end in 3 weeks . Almost have heard immunity , healthy people heal , don ’ t need V  ! Illegal in international law to make mandatory !",mandatory unnecessary
5204,1282483185666981893t,"   Literally every "" expert "" has been wrong on every single thing to do with covid , but you keep on trusting them like a good little sheep . Just a mask . Just a chip . Just a boxcar for your safety . Just a required vaccine . Just some liberties you don't need , right ?",conspiracy ingredients
359,1365359423108087810t,All I know is I hope I don't get the Johnson and Johnson vaccine . With what ? Only a 72 % protection ? !,ineffective
1445,1291764101820162048t,Lower drugs yes . But not a vaccine that has the Covid - 19 virus in it . Read Creature from Jykell Island and Deep State : 50 years ... These people wants the population thinned out . Taking the vaccine could kill you any way,conspiracy ingredients side-effect
3530,1405623225069887492t,"  AZ vaccine causes clots , young women being particularly at risk . Pfizer causes myocarditis ( inflammation of the heart ) , young men being particularly at risk . The older you are , the less risk from the vaccines but more risk from COVID Maybe we should just vaccinate the over 40 ' s",side-effect
455,1344474473240543234t,"  The FDA determines how many rat hairs and cockroach parts are acceptable in our food , so show some respect ! ! ... they also tell me that this Covid vaccine is perfectly safe and effective . Believe your betters ! Obey the FDA !",ineffective side-effect
4844,1310217197848010752t,I wondered what #squalene was . Not #vegan #vegetarian or kind on sharks . Nor are #aborted #fetal #cells in #vaccines . #vaccineinjury #read #the #ingredients #autism #allergies,side-effect
